Time,XPosition,XVelocity,Angle,AngularVelocity
3.613,-1.0507424178339901,0.3418473274547468,-0.7742855242766082,-4.161751037433956
3.614,-1.0504005705065353,0.3411227071329393,-0.77842331930868,-4.185788450480716
3.615,-1.0500594477994023,0.34040060022879615,-0.7825850703461139,-4.209907432029955
3.616,-1.0497190471991735,0.3396809993148723,-0.7867708587965945,-4.234108136632639
3.617,-1.0493793661998587,0.3389638968933546,-0.7909807662286243,-4.258390712457877
3.618,-1.0490404023029654,0.3382492853958586,-0.7952148743652572,-4.282755301176641
3.619,-1.0487021530175695,0.33753715718323124,-0.7994732650777152,-4.307202037844054
3.62,-1.0483646158603863,0.3368275045453613,-0.8037560203788918,-4.331731050780255
3.621,-1.0480277883558409,0.33612031970099593,-0.8080632224167359,-4.356342461449817
3.622,-1.04769166803614,0.335415594797565,-0.8123949534675163,-4.38103638433973
3.623,-1.0473562524413422,0.3347133219110128,-0.8167512959289662,-4.405812926835946
3.624,-1.0470215391194313,0.33401349304563727,-0.8211323323133057,-4.430672189098472
3.625,-1.0466875256263857,0.33331610013393737,-0.8255381452401416,-4.455614263935023
3.626,-1.0463542095262517,0.33262113503646845,-0.8299688174292399,-4.4806392366732215
3.6270000000000002,-1.0460215883912152,0.33192858954170607,-0.8344244316931748,-4.505747185031353
3.628,-1.0456896598016734,0.33123845536591845,-0.8389050709298482,-4.530938178987673
3.629,-1.0453584213463074,0.33055072415304776,-0.8434108181148794,-4.556212280648255
3.63,-1.0450278706221543,0.3298653874746005,-0.8479417562938671,-4.58156954411341
3.6310000000000002,-1.0446980052346797,0.329182436829547,-0.8524979685745153,-4.607010015342638
3.632,-1.0443688227978503,0.328501863644231,-0.8570795381186289,-4.632533732018149
3.633,-1.044040320934206,0.3278236592722884,-0.8616865481339717,-4.658140723406936
3.634,-1.0437124972749336,0.32714781499457657,-0.8663190818659903,-4.683831010221411
3.6350000000000002,-1.043385349459939,0.32647432201911347,-0.8709772225893975,-4.709604604478606
3.636,-1.04305887513792,0.3258031714810277,-0.875661053599619,-4.735461509357942
3.637,-1.042733071966439,0.3251343544425191,-0.8803706582040975,-4.761401719057572
3.638,-1.0424079376119963,0.32446786189283006,-0.8851061197134555,-4.787425218649306
3.6390000000000002,-1.0420834697501036,0.32380368474822885,-0.8898675214325129,-4.8135319839321244
3.64,-1.0417596660653554,0.32314181385200347,-0.894654946651162,-4.839721981284286
3.641,-1.0414365242515033,0.32248223997446784,-0.8994684786350939,-4.865995167514034
3.642,-1.0411140420115288,0.3218249538129797,-0.9043082006163781,-4.89235148970892
3.6430000000000002,-1.0407922170577157,0.32116994599197074,-0.9091741957838924,-4.91879088508375
3.644,-1.0404710471117238,0.3205172070629891,-0.9140665472736016,-4.945313280827155
3.645,-1.0401505299046607,0.3198667275047546,-0.9189853381586852,-4.971918593946817
3.646,-1.039830663177156,0.31921849772322675,-0.9239306514395125,-4.99860673111334
3.6470000000000002,-1.0395114446794327,0.31857250805168597,-0.9289025700334594,-5.0253775885028045
3.648,-1.039192872171381,0.3179287487508281,-0.9339011767645724,-5.05223105163799
3.649,-1.03887494342263,0.31728721000887256,-0.9389265543530749,-5.079166995228313
3.65,-1.0385576562126213,0.3166478819416841,-0.9439787854047132,-5.106185283008471
3.6510000000000002,-1.0382410083306797,0.316010754592909,-0.9490579523999418,-5.133285767575822
3.652,-1.0379249975760867,0.3153758179341251,-0.9541641376829499,-5.160468290226517
3.653,-1.0376096217581525,0.31474306186500656,-0.9592974234505256,-5.187732680790402
3.654,-1.0372948786962874,0.3141124762135032,-0.9644578917407518,-5.215078757464713
3.6550000000000002,-1.0369807662200738,0.31348405073603486,-0.9696456244215419,-5.2425063266465814
3.656,-1.036667282169338,0.3128577751177008,-0.9748607031790062,-5.270015182764378
3.657,-1.0363544243942202,0.3122336389725044,-0.9801032095056526,-5.297605108107914
3.658,-1.0360421907552477,0.3116116318435936,-0.9853732246884173,-5.325275872657531
3.6590000000000003,-1.0357305791234042,0.31099174320351686,-0.9906708297965254,-5.353027233912097
3.66,-1.0354195873802006,0.3103739624544952,-0.9959961056691826,-5.380858936715942
3.661,-1.035109213417746,0.3097582789287104,-1.001349132903095,-5.408770713084766
3.662,-1.0347994551388173,0.30914468188860933,-1.0067299918398112,-5.436762282030537
3.6630000000000003,-1.0344903104569287,0.3085331605272252,-1.0121387625528957,-5.464833349385421
3.664,-1.0341817772964015,0.30792370396851504,-1.0175755248349265,-5.492983607624777
3.665,-1.033873853592433,0.3073163012677145,-1.0230403581843124,-5.521212735689243
3.666,-1.0335665372911653,0.3067109414117093,-1.0285333417919373,-5.549520398805953
3.6670000000000003,-1.0332598263497537,0.30610761331942427,-1.0340545545276267,-5.577906248308927
3.668,-1.0329537187364342,0.30550630584222954,-1.0396040749264328,-5.60636992145866
3.669,-1.032648212430592,0.3049070077643643,-1.0451819811747418,-5.634911041260966
3.67,-1.0323433054228277,0.3043097078033784,-1.0507883510962008,-5.6635292162851
3.6710000000000003,-1.0320389957150242,0.3037143946105915,-1.0564232621374616,-5.692224040481217
3.672,-1.0317352813204137,0.30312105677157053,-1.0620867913537468,-5.7209950929972075
3.673,-1.031432160263642,0.30252968280662496,-1.067779015394228,-5.749841937994943
3.674,-1.0311296305808355,0.30194026117132045,-1.0735000104872254,-5.778764124466001
3.6750000000000003,-1.0308276903196643,0.30135278025701084,-1.07924985242522,-5.8077611860469025
3.676,-1.0305263375394071,0.3007672283913884,-1.0850286165496863,-5.836832640833917
3.677,-1.0302255703110157,0.300183593839053,-1.0908363777357328,-5.8659779911974885
3.678,-1.0299253867171767,0.2996018648020995,-1.0966732103765668,-5.895196723596338
3.6790000000000003,-1.0296257848523747,0.29902202942072403,-1.1025391883677642,-5.924488308391292
3.68,-1.0293267628229539,0.29844407577384935,-1.1084343850913605,-5.953852199658907
3.681,-1.02902831874718,0.29786799187976853,-1.1143588733997518,-5.983287835004929
3.682,-1.0287304507553003,0.2972937656968081,-1.120312725599411,-6.012794635377676
3.6830000000000003,-1.0284331569896035,0.2967213851240097,-1.1262960134344162,-6.042372004881381
3.684,-1.0281364356044795,0.2961508380018311,-1.1323088080697943,-6.072019330589572
3.685,-1.0278402847664776,0.29558211211286617,-1.1383511800746753,-6.10173598235856
3.686,-1.0275447026543647,0.29501519518258373,-1.1444231994052645,-6.1315213126410955
3.6870000000000003,-1.027249687459182,0.2944500748800857,-1.1505249353876232,-6.161374656300262
3.688,-1.026955237384302,0.2938867388188842,-1.1566564567002642,-6.191295330423688
3.689,-1.0266613506454831,0.29332517455769785,-1.1628178313565645,-6.221282634138143
3.69,-1.0263680254709255,0.2927653696012668,-1.169009126686988,-6.251335848424602
3.6910000000000003,-1.0260752601013243,0.29220731140118716,-1.1752304093211263,-6.281454235933839
3.692,-1.0257830527899232,0.291650987356764,-1.1814817451695507,-6.311637040802657
3.693,-1.0254914018025665,0.29109638481588346,-1.1877631994054845,-6.341883488470811
3.694,-1.0252003054177505,0.29054349107590377,-1.194074836446287,-6.372192785498715
3.6950000000000003,-1.0249097619266747,0.28999229338456484,-1.2004167199347577,-6.4025641193860325
3.696,-1.0246197696332902,0.28944277894091647,-1.2067889127202562,-6.432996658391215
3.697,-1.0243303268543493,0.28889493489626517,-1.2131914768396426,-6.463489551352095
3.698,-1.024041431919453,0.2883487483551396,-1.2196244734980342,-6.494041927507624
3.6990000000000003,-1.023753083171098,0.28780420637627385,-1.2260879630493866,-6.5246528963208394
3.7,-1.0234652789647216,0.28726129597360933,-1.2325820049768943,-6.555321547303163
3.701,-1.023178017668748,0.2867200041173143,-1.239106657873215,-6.586046949840132
3.702,-1.0228912976646307,0.2861803177348214,-1.2456619794205182,-6.616828153018655
3.7030000000000003,-1.022605117346896,0.28564222371188264,-1.2522480263703581,-6.647664185455895
3.704,-1.022319475123184,0.28510570889364195,-1.2588648545233765,-6.678554055129895
3.705,-1.0220343694142904,0.2845707600857248,-1.2655125187088325,-6.709496749212037
3.706,-1.0217497986542046,0.28403736405534485,-1.2721910727639623,-6.740491233901445
3.7070000000000003,-1.0214657612901492,0.2835055075324273,-1.2789005695131745,-6.771536454261454
3.708,-1.0211822557826167,0.28297517721074866,-1.2856410607470758,-6.802631334058239
3.709,-1.020899280605406,0.2824463597490927,-1.292412597201337,-6.833774775601735
3.71,-1.020616834245657,0.28191904177242233,-1.2992152285353953,-6.8649656595889486
3.7110000000000003,-1.0203349152038845,0.2813932098730669,-1.3060490033109966,-6.896202844949787
3.712,-1.0200535219940114,0.28086885061192485,-1.3129139689705855,-6.927485168695526
3.713,-1.0197726531433995,0.2803459505196814,-1.3198101718155355,-6.958811445770029
3.714,-1.0194923071928799,0.2798244960980404,-1.326737656984231,-6.990180468903853
3.715,-1.0192124826967819,0.2793044738209706,-1.3336964684300012,-7.021591008471355
3.716,-1.018933178222961,0.2787858701359658,-1.340686648898905,-7.053041812350932
3.717,-1.018654392352825,0.2782686714653179,-1.3477082399073765,-7.084531605788523
3.718,-1.0183761236813598,0.2777528642074036,-1.3547612817197274,-7.116059091264503
3.719,-1.0180983708171523,0.2772384347379827,-1.361845813325516,-7.147622948364104
3.72,-1.0178211323824142,0.2767253694115093,-1.3689618724167802,-7.179221833651484
3.721,-1.0175444070130026,0.27621365456245406,-1.376109495365144,-7.210854380547606
3.722,-1.0172681933584402,0.2757032765066374,-1.3832887171987958,-7.242519199212035
3.723,-1.0169924900819336,0.27519422154257384,-1.3904995715793431,-7.274214876428809
3.724,-1.016717295860391,0.2746864759528256,-1.3977420907785554,-7.305939975496527
3.725,-1.016442609384438,0.2741800260053663,-1.4050163056549838,-7.337693036122777
3.726,-1.0161684293584328,0.2736748579549532,-1.41232224563048,-7.369472574323073
3.727,-1.0158947545004777,0.2731709580445079,-1.4196599386666025,-7.401277082324424
3.728,-1.0156215835424331,0.2726683125065046,-1.4270294112409259,-7.433105028473693
3.729,-1.0153489152299267,0.2721669075643655,-1.4344306883232507,-7.464954857150888
3.73,-1.0150767483223624,0.27166672943386305,-1.4418637933517244,-7.496824988687536
3.731,-1.0148050815929286,0.2711677643245271,-1.4493287482088757,-7.528713819290291
3.732,-1.014533913828604,0.27066999844105816,-1.4568255731975635,-7.56061972096992
3.733,-1.0142632438301629,0.2701734179847443,-1.464354287016854,-7.592541041475823
3.734,-1.013993070412178,0.2696780091548822,-1.4719149067378243,-7.624476104236246
3.735,-1.0137233924030231,0.26918375815020107,-1.4795074477792998,-7.656423208304322
3.736,-1.013454208644873,0.2686906511702886,-1.4871319238835357,-7.688380628310118
3.737,-1.0131855179937028,0.2681986744170187,-1.4947883470918404,-7.720346614418817
3.738,-1.0129173193192857,0.2677078140959797,-1.5024767277201505,-7.752319392295215
3.739,-1.0126496115051897,0.26721805641790225,-1.5101970743345694,-7.7842971630746645
3.74,-1.012382393448772,0.26672938760008663,-1.5179493937268642,-7.816278103340643
3.741,-1.0121156640611717,0.26624179386782804,-1.5257336908899388,-7.848260365109088
3.742,-1.0118494222673038,0.2657552614558392,-1.5335499689932792,-7.880242075819651
3.743,-1.011583667005848,0.2652697766096695,-1.5413982293583883,-7.91222133833405
3.744,-1.0113183972292383,0.26478532558711954,-1.5492784714342083,-7.944196230941647
3.745,-1.0110536119036513,0.26430189465965065,-1.5571906927725427,-7.976164807372426
3.746,-1.0107893100089915,0.26381947011378776,-1.5651348890034846,-8.008125096817524
3.747,-1.0105254905388776,0.263337488753812,-1.573111053810857,-8.040075103957466
3.748,-1.010262153050124,0.26285642790923053,-1.5811191789076746,-8.072012804850647
3.749,-1.0099992966222147,0.2623762977021691,-1.5891592540116317,-8.10393614310255
3.75,-1.0097369203245126,0.26189710751185746,-1.5972312668164825,-8.135843048412042
3.751,-1.0094750232170007,0.26141886680391735,-1.6053352029595853,-8.167731427955538
3.7520000000000002,-1.0092136043501967,0.26094158512995136,-1.613471046007997,-8.199599166483148
3.753,-1.0089526627650667,0.2604652721255481,-1.6216387774359529,-8.231444126416594
3.754,-1.008692197492941,0.2599899375081943,-1.6298383766024358,-8.26326414795502
3.755,-1.0084322075554328,0.25951559107509564,-1.6380698207288527,-8.295057049188868
3.7560000000000002,-1.0081726919643577,0.25904224270090487,-1.646333084876808,-8.326820626221918
3.757,-1.0079136497216568,0.2585699023353573,-1.654628141925997,-8.358552653301597
3.758,-1.0076550798193213,0.25809858000081226,-1.6629549625522184,-8.390250882957663
3.759,-1.0073969812393204,0.25762828578970004,-1.6713135152055196,-8.421913046149353
3.7600000000000002,-1.0071393529535306,0.2571590298618736,-1.679703766088477,-8.453536852421118
3.761,-1.0068821939236687,0.256690822441865,-1.6881256791346262,-8.485119990067009
3.762,-1.0066255031012268,0.25622367381604505,-1.6965792159870476,-8.516660126303826
3.763,-1.0063692794274108,0.25575759432968725,-1.7050643359771147,-8.548154907453121
3.7640000000000002,-1.0061135218330812,0.2552925943839342,-1.7135809961034187,-8.57960195913213
3.765,-1.0058582292386973,0.25482868443266726,-1.722129151010872,-8.610998886453732
3.766,-1.0056034005542647,0.2543658749792792,-1.7307087529700045,-8.642343274235502
3.767,-1.0053490346792855,0.25390417657334946,-1.739319751856458,-8.67363268721796
3.7680000000000002,-1.005095130502712,0.2534435998072222,-1.7479620951306938,-8.704864670292066
3.769,-1.0048416869029049,0.2529841553124875,-1.7566357278179119,-8.73603674873604
3.77,-1.0045887027475924,0.2525258537563659,-1.7653405924882035,-8.767146428461599
3.771,-1.004336176893836,0.252068705837996,-1.7740766292369399,-8.798191196269633
3.7720000000000002,-1.0040841081879979,0.25161272228462694,-1.7828437756654019,-8.829168520115424
3.773,-1.0038324954657132,0.25115791384771474,-1.7916419668616719,-8.86007584938344
3.774,-1.0035813375518654,0.2507042912989243,-1.8004711353817875,-8.890910615171771
3.775,-1.0033306332605665,0.25025186542603717,-1.8093312112311706,-8.921670230586246
3.7760000000000002,-1.0030803813951406,0.2498006470287666,-1.8182221218463424,-8.952352091044284
3.777,-1.0028305807481117,0.2493506469144801,-1.827143792076929,-8.982953574588537
3.778,-1.0025812301011972,0.24890187589383145,-1.836096144167973,-9.013472042210319
3.779,-1.0023323282253034,0.24845434477630263,-1.8450790977425617,-9.043904838182911
3.7800000000000002,-1.002083873880527,0.24800806436565762,-1.8540925697847719,-9.074249290404723
3.781,-1.0018358658161615,0.24756304545530924,-1.863136474622955,-9.104502710752367
3.782,-1.0015883027707062,0.24711929882360079,-1.8722107239133594,-9.134662395443653
3.783,-1.0013411834718826,0.246676835229004,-1.8813152266241122,-9.164725625410517
3.7840000000000003,-1.0010945066366537,0.24623566540523542,-1.890449889019556,-9.194689666681898
3.785,-1.0008482709712485,0.24579580005629315,-1.8996146146449666,-9.224551770776573
3.786,-1.0006024751711922,0.24535724985141585,-1.9088093043116485,-9.254309175105952
3.787,-1.0003571179213409,0.24492002541996655,-1.9180338560824248,-9.283959103386804
3.7880000000000003,-1.0001121978959209,0.24448413734624352,-1.927288165257531,-9.31349876606395
3.789,-0.9998677137585746,0.2440495961642206,-1.936572124360918,-9.342925360742857
3.79,-0.9996236641624104,0.2436164123522199,-1.9458856231269817,-9.37223607263217
3.791,-0.9993800477500582,0.2431845963275194,-1.9552285484877245,-9.401428074996094
3.7920000000000003,-0.9991368631537306,0.24275415844089854,-1.964600784560357,-9.430498529616653
3.793,-0.9988941089952897,0.24232510897112475,-1.9740022126353534,-9.459444587265745
3.794,-0.9986517838863186,0.24189745811938418,-1.98343271116497,-9.488263388186992
3.795,-0.9984098864281992,0.2414712160036599,-1.9928921557522354,-9.516952062587295
3.7960000000000003,-0.9981684152121955,0.24104639265306108,-2.0023804191404224,-9.545507731138079
3.797,-0.9979273688195424,0.24062299800210668,-2.01189737120301,-9.57392750548614
3.798,-0.9976867458215403,0.24020104188496746,-2.021442878934148,-9.602208488774053
3.799,-0.9974465447796553,0.23978053402967006,-2.0310168064396343,-9.630347776170058
3.8000000000000003,-0.9972067642456257,0.23936148405226726,-2.0406190149284082,-9.658342455407338
3.801,-0.9969674027615735,0.2389439014509785,-2.0502493627045784,-9.686189607332627
3.802,-0.9967284588601225,0.23852779560030485,-2.0599077051599854,-9.713886306464056
3.803,-0.9964899310645222,0.2381131757451229,-2.0695938947673183,-9.74142962155812
3.8040000000000003,-0.9962518178887771,0.237700050994762,-2.0793077810737826,-9.768816616185696
3.805,-0.9960141178377824,0.2372884303170696,-2.0890492106953404,-9.79604434931698
3.806,-0.9957768294074653,0.23687832253246927,-2.098818027311526,-9.823109875915256
3.807,-0.9955399510849328,0.23646973630801646,-2.108614071660843,-9.850010247539332
3.8080000000000003,-0.9953034813486248,0.23606268015145684,-2.118437181536758,-9.876742512954587
3.809,-0.9950674186684734,0.23565716240529236,-2.128287191784297,-9.903303718752424
3.81,-0.9948317615060681,0.23525319124086036,-2.1381639342972516,-9.929690909978039
3.811,-0.9945965083148273,0.23485077465243084,-2.1480672380160044,-9.955901130766344
3.8120000000000003,-0.9943616575401748,0.23444992045132754,-2.157996928925982,-9.981931424985897
3.813,-0.9941272076197235,0.23405063626007816,-2.1679528300567483,-10.007778836890667
3.814,-0.9938931569834635,0.2336529295065996,-2.177934761481734,-10.0334404117795
3.815,-0.9936595040539569,0.2332568074184235,-2.187942540318625,-10.058913196663088
3.8160000000000003,-0.9934262472465385,0.2328622770169684,-2.197975980730405,-10.084194240938274
3.817,-0.9931933849695215,0.2324693451118641,-2.208034893927068,-10.10928059706951
3.818,-0.9929609156244096,0.23207801829533406,-2.218119088168006,-10.134169321277286
3.819,-0.9927288376061143,0.23168830293664236,-2.228228368765076,-10.158857474233315
3.8200000000000003,-0.9924971493031777,0.2313002051766107,-2.2383625380863528,-10.18334212176229
3.821,-0.9922658490980011,0.23091373092221218,-2.2485213955605863,-10.20762033555
3.822,-0.9920349353670789,0.23052888584124753,-2.258704737682349,-10.231689193857578
3.823,-0.9918044064812376,0.23014567535711064,-2.268912358017899,-10.25554578224167
3.8240000000000003,-0.9915742608058805,0.22976410464364905,-2.279144047211757,-10.279187194280308
3.825,-0.9913444967012368,0.22938417862012633,-2.2893995929939983,-10.302610532304222
3.826,-0.9911151125226166,0.22900590194629225,-2.2996787801882785,-10.325812908133381
3.827,-0.9908861066206703,0.22862927901756744,-2.3099813907205826,-10.348791443818504
3.8280000000000003,-0.9906574773416528,0.22825431396034873,-2.3203072036287162,-10.37154327238728
3.829,-0.9904292230276924,0.22788101062744165,-2.3306559950725347,-10.39406553859505
3.83,-0.990201342017065,0.22750937259362647,-2.341027538344922,-10.41635539967969
3.831,-0.9899738326444714,0.22713940315136408,-2.3514216038835167,-10.4384100261204
3.8320000000000003,-0.98974669324132,0.22677110530664824,-2.3618379592831964,-10.460226602400152
3.833,-0.9895199221360134,0.22640448177501027,-2.3722763693093167,-10.481802327771492
3.834,-0.9892935176542383,0.22603953497768256,-2.382736595911717,-10.50313441702541
3.835,-0.9890674781192607,0.2256762670379272,-2.3932183982394886,-10.524220101263003
3.8360000000000003,-0.9888418018522227,0.22531467977753575,-2.4037215326565136,-10.54505662866959
3.837,-0.9886164871724452,0.2249547747135062,-2.4142457527577763,-10.56564126529102
3.838,-0.9883915323977317,0.22459655305490334,-2.4247908093864456,-10.585971295811825
3.839,-0.9881669358446767,0.22424001569990812,-2.435356450651737,-10.606044024334917
3.84,-0.9879426958289769,0.22388516323306198,-2.4459424219475485,-10.625856775162502
3.841,-0.9877188106657439,0.22353199592271183,-2.456548465971883,-10.645406893577887
3.842,-0.9874952786698211,0.22318051371866104,-2.467174322747046,-10.664691746627836
3.843,-0.9872720981561025,0.222830716250032,-2.4778197296406237,-10.683708723905148
3.844,-0.9870492674398524,0.2224826028233455,-2.488484421387252,-10.70245523833111
3.845,-0.9868267848370291,0.22213617242082168,-2.4991681301111575,-10.720928726937467
3.846,-0.9866046486646083,0.22179142369890795,-2.5098705853494883,-10.739126651647577
3.847,-0.9863828572409093,0.2214483549870381,-2.5205915140764255,-10.757046500056367
3.848,-0.9861614088859223,0.22110696428662738,-2.531330640728073,-10.774685786208746
3.849,-0.9859403019216356,0.22076724927030755,-2.542087687228129,-10.792042051376106
3.85,-0.9857195346723653,0.2204292072814063,-2.552862373014338,-10.809112864830526
3.851,-0.9854991054650839,0.22009283533367446,-2.563654415065714,-10.825895824616328
3.852,-0.9852790126297503,0.21975813011126472,-2.5744635279305443,-10.842388558318577
3.853,-0.985059254499639,0.2194250879689651,-2.5852894237551602,-10.858588723828166
3.854,-0.98483982941167,0.21909370493269018,-2.5961318123134784,-10.874494010103094
3.855,-0.9846207357067374,0.21876397670023262,-2.606990401037306,-10.890102137925531
3.856,-0.9844019717300371,0.21843589864227755,-2.6178648950474095,-10.905410860654301
3.857,-0.9841835358313948,0.21810946580368173,-2.628754997185335,-10.920417964972373
3.858,-0.9839654263655911,0.2177846729050192,-2.639660408045989,-10.935121271628955
3.859,-0.9837476416926861,0.217461514344395,-2.6505808260109616,-10.949518636175808
3.86,-0.9835301801783417,0.21713998419952765,-2.6615159472825907,-10.96360794969736
3.861,-0.9833130401941422,0.21682007623010144,-2.6724654659187665,-10.97738713953422
3.862,-0.9830962201179121,0.2165017838803885,-2.6834290738684636,-10.990854169999686
3.863,-0.9828797183340316,0.21618510028214055,-2.694406461007998,-11.004007043088826
3.864,-0.9826635332337496,0.21587001825775032,-2.705397315177998,-11.016843799179743
3.865,-0.9824476632154918,0.21555653032368094,-2.7164013222210865,-11.029362517726584
3.866,-0.9822321066851681,0.21524462869416272,-2.727418166020266,-11.041561317943906
3.867,-0.982016862056474,0.21493430528515525,-2.738447528537993,-11.053438359481955
3.868,-0.9818019277511888,0.21462555171857273,-2.7494890898559365,-11.064991843092484
3.869,-0.9815873021994702,0.21431835932676999,-2.760542528215418,-11.076220011284656
3.87,-0.9813729838401435,0.21401271915728612,-2.7716075200585104,-11.087121148970644
3.871,-0.9811589711209862,0.21370862197784252,-2.7826837400697952,-11.097693584100504
3.872,-0.9809452624990083,0.21340605828159104,-2.793770861218766,-11.107935688285913
3.873,-0.9807318564407267,0.21310501829260844,-2.8048685548028667,-11.117845877412355
3.874,-0.980518751422434,0.21280549197163198,-2.8159764904911526,-11.12742261223936
3.875,-0.9803059459304624,0.21250746902203121,-2.8270943363685648,-11.136664398988376
3.876,-0.9800934384614404,0.21221093889601017,-2.8382217589808043,-11.145569789917865
3.8770000000000002,-0.9798812275225444,0.2119158908010341,-2.849358423379793,-11.154137383885242
3.878,-0.9796693116317433,0.211622313706474,-2.8605039931697105,-11.162365826895252
3.879,-0.9794576893180368,0.21133019635046238,-2.8716581305535955,-11.17025381263436
3.88,-0.9792463591216863,0.21103952724695255,-2.882820496380491,-11.17780008299082
3.8810000000000002,-0.9790353195944393,0.21075029469297396,-2.893990750193125,-11.18500342855999
3.882,-0.9788245692997464,0.21046248677607557,-2.905168550276116,-11.191862689134519
3.883,-0.9786141068129703,0.21017609138194832,-2.916353553704676,-11.198376754179074
3.884,-0.9784039307215884,0.2098910962022182,-2.9275454163938104,-11.20454456328917
3.8850000000000002,-0.9781940396253862,0.20960748874240073,-2.9387437931479896,-11.210365106633786
3.886,-0.9779844321366438,0.2093252563300067,-2.9499483377112785,-11.215837425381403
3.887,-0.9777751068803138,0.2090443861227902,-2.9611587028179125,-11.220960612109117
3.888,-0.977566062494191,0.20876486511712766,-2.972374540243294,-11.225733811194456
3.8890000000000002,-0.9773572976290739,0.20848668015651842,-2.9835955008554027,-11.230156219189618
3.89,-0.9771488109489174,0.2082098179401951,-2.994821234666597,-11.234227085177773
3.891,-0.9769406011309771,0.20793426503183357,-3.006051390885787,-11.23794571111111
3.892,-0.9767326668659453,0.2076600078683507,-3.0172856179709653,-11.241311452130352
3.8930000000000002,-0.976525006858077,0.2073870327687787,-3.028523563682076,-11.244323716865425
3.894,-0.9763176198253082,0.20711532594320434,-3.039764875134206,-11.24698196771699
3.895,-0.976110504499365,0.2068448735017612,-3.0510091988510712,-11.249285721118591
3.896,-0.9759036596258632,0.2065756614636633,-3.062256180818788,-11.251234547779129
3.8970000000000002,-0.9756970839643996,0.20630767576626763,-3.073505466539906,-11.252828072905437
3.898,-0.9754907762886333,0.20604090227415395,-3.0847567010876853,-11.254065976404707
3.899,-0.9752847353863592,0.20577532678820937,-3.0960095291605905,-11.254947993066548
3.9,-0.975078960059571,0.20551093505470575,-3.1072635951369953,-11.255473912724467
3.9010000000000002,-0.9748734491245162,0.2052477127743577,-3.1185185431300617,-11.255643580396573
3.902,-0.9746682014117419,0.20498564561134902,-3.129774017042786,-11.255456896405336
3.903,-0.9744632157661306,0.20472471920231566,-3.1410296606231825,-11.254913816476217
3.904,-0.9742584910469283,0.2044649191652731,3.1309001896599984,-11.254014351815025
3.9050000000000002,-0.974054026127763,0.20420623110847624,3.1196452758435225,-11.252758569163879
3.906,-0.9738498198966545,0.20394864063920054,3.1083912614917075,-11.251146590835624
3.907,-0.9736458712560153,0.20369213337243233,3.097138502922544,-11.249178594726637
3.908,-0.9734421791226429,0.20343669493945749,3.0858873563317077,-11.246854814307895
3.9090000000000003,-0.9732387424277034,0.20318231099633705,3.074638177736981,-11.244175538594275
3.91,-0.973035560116707,0.20292896723225914,3.063391322922673,-11.241141112092002
3.911,-0.9728326311494747,0.20267664937775687,3.052147147384079,-11.237751934724225
3.912,-0.9726299545000969,0.2024253432127814,3.040906006271987,-11.234008461734696
3.9130000000000003,-0.9724275291568841,0.2021750345746211,3.0296682543372624,-11.229911203569566
3.914,-0.9722253541223095,0.20192570936565654,3.018434245875528,-11.225460725737294
3.915,-0.9720234284129439,0.20167735356094274,3.0072043346719584,-11.220657648646721
3.916,-0.971821751059383,0.20142995321560944,2.995978873946221,-11.215502647423357
3.9170000000000003,-0.9716203211061674,0.20118349447207148,2.9847582162975748,-11.209996451703958
3.918,-0.9714191376116953,0.2009379635670412,2.9735427136501515,-11.20413984540948
3.919,-0.9712181996481283,0.20069334683833515,2.9623327171984473,-11.19793366649651
3.92,-0.9710175063012899,0.20044963073146876,2.951128577353038,-11.191378806687322
3.9210000000000003,-0.9708170566705584,0.20020680180603181,2.939930643686542,-11.184476211178685
3.922,-0.9706168498687524,0.1999648467418389,2.9287392648798543,-11.177226878329593
3.923,-0.9704168850220106,0.19972375234484957,2.9175547886686752,-11.169631859328101
3.924,-0.9702171612696657,0.1994835055528528,2.906377561790346,-11.161692257837457
3.9250000000000003,-0.9700176777641129,0.1992440934409114,2.8952079299310176,-11.153409229621758
3.926,-0.9698184336706719,0.1990055032265625,2.8840462376731804,-11.144783982151358
3.927,-0.9696194281674453,0.19876772227477013,2.8728928284435584,-11.135817774188276
3.928,-0.9694206604451705,0.19853073810262778,2.8617480444614074,-11.126511915351879
3.9290000000000003,-0.9692221297070679,0.1982945383838075,2.850612226687219,-11.116867765665125
3.93,-0.9690238351686841,0.19805911095275436,2.8394857147718673,-11.106886735081655
3.931,-0.9688257760577313,0.19782444380862446,2.8283688470062023,-11.096570282994067
3.932,-0.9686279516139227,0.1975905251189658,2.8172619602711206,-11.08591991772369
3.9330000000000003,-0.9684303610888038,0.19735734322314133,2.8061653899881263,-11.074937195992211
3.934,-0.9682330037455806,0.19712488663549455,2.7950794700704025,-11.063623722375532
3.935,-0.9680358788589452,0.196893144048258,2.78400453287441,-11.051981148740184
3.936,-0.9678389857148969,0.1966621043342058,2.7729409091520347,-11.040011173662762
3.9370000000000003,-0.9676423236105627,0.1964317565490517,2.7618889280032946,-11.027715541832704
3.938,-0.9674458918540136,0.1962020899335946,2.750848916829632,-11.01509604343889
3.939,-0.9672496897640801,0.19597309391561382,2.7398212012878,-11.002154513540457
3.94,-0.9670537166701645,0.19574475811151723,2.7288061052443613,-10.988892831422273
3.9410000000000003,-0.9668579719120529,0.19551707232774487,2.717803950730821,-10.975312919935524
